date;location;product;balance;value
2024-09-16;1314;58701;2;116.7
2024-05-15;841;57912;4;35.16
2024-05-15;841;57814;0;0
2024-05-15;841;57816;0;0
2024-05-15;841;35772;1;11.93
2024-05-15;841;42076;5;40.7
2024-05-15;841;48813;3;14.97
2024-05-15;841;55917;0;0
2024-05-15;841;15590;3;98.07
2024-05-15;841;35416;1;10.74
2024-05-15;841;62782;0;0
2024-05-15;841;51957;1;5.89
2024-05-15;841;15589;6;148.92
2024-05-15;841;21141;0;0
2024-05-15;841;48812;3;22.83
2024-05-15;841;1439;1;15.06
2024-05-15;841;36857;3;7.23
2024-05-15;841;18064;39;90.87
2024-05-15;841;9607;3;25.35
2024-05-15;841;5345;0;0
2024-05-15;841;31330;1;50.71
2024-05-15;841;20635;1;23.08
2024-05-15;841;58701;1;45.25
2024-04-10;1314;57912;2;26.16
2024-04-10;1314;57816;2;126.64
2024-04-10;1314;57814;2;316.64
2024-04-10;1314;15590;1;40.45
2024-04-10;1314;51957;3;37.68
2024-04-10;1314;48812;1;9.92
2024-04-10;1314;15589;3;88.32
2024-04-10;1314;21141;3;91.14
2024-04-10;1314;35416;6;89.34
2024-04-10;1314;48813;1;8.05
2024-04-10;1314;44217;1;41.78
2024-04-10;1314;58701;1;56.35
2024-04-10;1314;20635;7;216.16
2024-04-10;1314;13315;4;187.84
2024-04-10;1314;31330;3;203.43
2024-04-10;1314;18064;121;482.79
2024-04-10;1314;9607;12;165.36
2024-04-10;1314;1439;5;90.85
2024-04-10;1314;36857;7;26.67
2024-04-10;1314;5345;7;59.36
2024-07-30;841;57912;3;26.37
2024-07-30;841;57817;2;131.4
2024-07-30;841;57814;1;109.5
2024-07-30;841;57816;3;131.4
2024-07-30;841;15590;2;65.38
2024-07-30;841;35416;1;10.74
2024-07-30;841;62782;1;7.55
2024-07-30;841;35772;2;25.04
2024-07-30;841;42076;4;32.56
2024-07-30;841;48812;2;15.22
2024-07-30;841;51957;1;7.71
2024-07-30;841;21141;5;129.6
2024-07-30;841;15589;4;101.2
2024-07-30;841;48813;2;12.48
2024-07-30;841;55917;2;18.26
2024-07-30;841;1439;0;0
2024-07-30;841;18064;18;44.82
2024-07-30;841;9607;4;35.56
2024-07-30;841;5345;4;22.36
2024-07-30;841;36857;3;7.41
2024-07-30;841;20635;2;46.6
2024-07-30;841;31330;2;102.12
2024-07-30;841;58701;3;136.17
2024-06-17;841;57912;4;35.16
2024-06-17;841;57817;2;131.4
2024-06-17;841;57814;2;219
2024-06-17;841;57816;4;175.2
2024-06-17;841;35416;1;10.74
2024-06-17;841;42076;4;32.56
2024-06-17;841;15590;3;98.07
2024-06-17;841;35772;3;37.56
2024-06-17;841;48813;2;9.98
2024-06-17;841;51957;1;7.71
2024-06-17;841;55917;1;9.01
2024-06-17;841;62782;1;7.55
2024-06-17;841;21141;5;129.45
2024-06-17;841;15589;4;101.08
2024-06-17;841;48812;2;15.22
2024-06-17;841;36857;1;2.41
2024-06-17;841;1439;1;15.06
2024-06-17;841;18064;14;33.32
2024-06-17;841;9607;3;26.19
2024-06-17;841;5345;2;11.16
2024-06-17;841;20635;1;23.3
2024-06-17;841;31330;1;50.37
2024-06-17;841;58701;3;136.17
2024-05-24;1314;57912;2;26.16
2024-05-24;1314;57814;2;301.66
2024-05-24;1314;57816;2;126.64
2024-05-24;1314;51957;1;12.56
2024-05-24;1314;15590;0;0
2024-05-24;1314;15589;3;92.97
2024-05-24;1314;21141;4;126.84
2024-05-24;1314;35416;1;14.99
2024-05-24;1314;48813;0;0
2024-05-24;1314;48812;0;0
2024-05-24;1314;18064;61;247.66
2024-05-24;1314;9607;19;263.53
2024-05-24;1314;1439;6;111.18
2024-05-24;1314;36857;4;15.4
2024-05-24;1314;5345;8;68.96
2024-05-24;1314;58701;1;56.56
2024-05-24;1314;20635;4;117.56
2024-05-24;1314;13315;5;235.05
2024-05-24;1314;31330;3;203.43
2024-05-24;1314;44217;2;86.58
2024-06-26;1314;57912;1;13.29
2024-06-26;1314;57814;1;150.83
2024-06-26;1314;57816;2;126.64
2024-06-26;1314;57817;2;182.68
2024-06-26;1314;51957;1;14.66
2024-06-26;1314;15589;7;216.93
2024-06-26;1314;21141;4;127.08
2024-06-26;1314;35416;2;30.26
2024-06-26;1314;35772;3;50.94
2024-06-26;1314;48813;0;0
2024-06-26;1314;15590;2;82.64
2024-06-26;1314;48812;0;0
2024-06-26;1314;18064;13;54.34
2024-06-26;1314;9607;11;155.54
2024-06-26;1314;1439;1;18.63
2024-06-26;1314;36857;6;23.22
2024-06-26;1314;5345;5;43.65
2024-06-26;1314;58701;1;56.56
2024-06-26;1314;20635;11;322.19
2024-06-26;1314;13315;4;188.04
2024-06-26;1314;31330;3;199.38
2024-06-26;1314;44217;2;86.4
2024-07-25;1314;62364;1;34.49
2024-04-04;1314;18064;100;394
2024-04-04;1314;9607;12;163.2
2024-04-04;1314;1439;5;90.85
2024-04-04;1314;36857;4;15.08
2024-04-04;1314;5345;8;67.68
2024-04-04;1314;58701;1;56.35
2024-04-04;1314;44217;2;83.56
2024-04-04;1314;31330;3;203.43
2024-04-04;1314;20635;8;247.04
2024-04-04;1314;13315;1;46.59
2024-05-23;841;57912;4;35.16
2024-05-23;841;57814;1;109.5
2024-05-23;841;57816;0;0
2024-05-23;841;35772;3;37.56
2024-05-23;841;42076;5;40.7
2024-05-23;841;48813;2;9.98
2024-05-23;841;55917;1;9.01
2024-05-23;841;15590;3;98.07
2024-05-23;841;35416;1;10.74
2024-05-23;841;62782;1;7.55
2024-05-23;841;51957;1;5.89
2024-05-23;841;21141;4;103.96
2024-05-23;841;15589;5;124.1
2024-05-23;841;48812;3;22.83
2024-05-23;841;31330;1;50.71
2024-05-23;841;20635;1;23.08
2024-05-23;841;58701;2;90.72
2024-05-23;841;1439;1;15.06
2024-05-23;841;36857;3;7.23
2024-05-23;841;18064;55;129.25
2024-05-23;841;9607;5;43
2024-05-23;841;5345;3;15.78
2024-03-16;1314;51957;3;37.68
2024-03-16;1314;48813;2;15.68
2024-03-16;1314;15589;7;206.15
2024-03-16;1314;21141;5;152.2
2024-03-16;1314;35416;2;29.78
2024-03-16;1314;18064;108;421.2
2024-03-16;1314;9607;12;162.84
2024-03-16;1314;1439;2;36.48
2024-03-16;1314;36857;4;15.04
2024-03-16;1314;5345;7;59.15
2024-03-16;1314;58701;1;56.35
2024-03-16;1314;31330;4;271.24
2024-03-16;1314;44217;2;83.56
2024-03-16;1314;20635;2;61.78
2024-03-16;1314;13315;3;139.77
2024-03-16;841;18064;17;38.42
2024-03-16;841;9607;3;25.32
2024-03-16;841;5345;4;20.88
2024-03-16;841;36857;3;7.11
2024-03-16;841;31330;1;50.71
2024-03-16;841;58701;2;90.5
2024-03-16;841;20635;1;23.33
2024-03-30;841;18064;19;43.32
2024-03-30;841;9607;3;25.32
2024-03-30;841;5345;4;20.88
2024-03-30;841;36857;3;7.11
2024-03-30;841;20635;1;23.33
2024-03-30;841;31330;1;50.71
2024-03-30;841;58701;2;90.5
2024-03-30;841;57912;1;8.79
2024-03-30;841;57816;2;95
2024-03-30;841;57814;2;237.52
2024-03-30;841;48813;3;14.97
2024-03-30;841;42076;5;40.7
2024-03-30;841;51957;2;11.78
2024-03-30;841;55917;1;9.01
2024-03-30;841;62782;1;7.55
2024-03-30;841;35772;3;35.79
2024-03-30;841;35416;1;10.74
2024-03-30;841;48812;1;8.4
2024-03-30;841;15589;2;48.06
2024-03-30;841;21141;1;24.76
2024-03-30;841;15590;3;98.07
2024-03-30;841;1439;1;14.9
2024-06-05;841;57912;4;35.16
2024-06-05;841;57814;0;0
2024-06-05;841;57816;4;175.2
2024-06-05;841;42076;5;40.7
2024-06-05;841;15590;3;98.07
2024-06-05;841;35416;1;10.74
2024-06-05;841;35772;3;37.56
2024-06-05;841;48812;2;15.22
2024-06-05;841;48813;2;9.98
2024-06-05;841;51957;1;7.71
2024-06-05;841;55917;1;9.01
2024-06-05;841;62782;1;7.55
2024-06-05;841;21141;5;129.4
2024-06-05;841;15589;3;75.57
2024-06-05;841;36857;3;7.23
2024-06-05;841;1439;1;15.06
2024-06-05;841;18064;40;94
2024-06-05;841;9607;4;34.64
2024-06-05;841;5345;2;10.52
2024-06-05;841;31330;1;50.37
2024-06-05;841;20635;1;23.08
2024-06-05;841;58701;2;90.76
2024-04-06;1314;57912;2;26.16
2024-04-06;1314;57816;2;126.64
2024-04-06;1314;57814;2;316.64
2024-04-06;1314;15590;1;40.45
2024-04-06;1314;51957;3;37.68
2024-04-06;1314;48812;1;9.92
2024-04-06;1314;15589;6;176.64
2024-04-06;1314;21141;4;121.52
2024-04-06;1314;35416;6;89.34
2024-04-06;1314;48813;3;24.15
2024-04-06;841;57912;4;35.16
2024-04-06;841;57816;1;44.71
2024-04-06;841;57814;2;237.52
2024-04-06;841;48813;3;14.97
2024-04-06;841;42076;5;40.7
2024-04-06;841;51957;2;11.78
2024-04-06;841;55917;1;9.01
2024-04-06;841;62782;1;7.55
2024-04-06;841;35772;3;35.79
2024-04-06;841;15590;3;98.07
2024-04-06;841;35416;1;10.74
2024-04-06;841;48812;1;8.4
2024-04-06;841;15589;3;72.06
2024-04-06;841;21141;2;49.48
2024-04-06;841;1439;1;14.9
2024-04-06;841;18064;13;29.64
2024-04-06;841;9607;4;33.76
2024-04-06;841;36857;3;7.23
2024-04-06;841;5345;3;15.66
2024-04-06;841;20635;1;23.33
2024-04-06;841;31330;1;50.71
2024-04-26;1314;57912;2;26.16
2024-04-26;1314;57814;2;316.64
2024-04-26;1314;57816;2;126.64
2024-04-26;1314;15590;0;0
2024-04-26;1314;51957;3;37.68
2024-04-26;1314;48812;1;9.92
2024-04-26;1314;15589;2;59.24
2024-04-26;1314;21141;2;61
2024-04-26;1314;35416;3;44.67
2024-04-26;1314;48813;2;16.66
2024-04-26;1314;18064;98;393.96
2024-04-26;1314;9607;19;262.96
2024-04-26;1314;1439;3;54.57
2024-04-26;1314;36857;7;26.67
2024-04-26;1314;5345;10;85.4
2024-04-26;1314;44217;0;0
2024-04-26;1314;58701;1;56.56
2024-04-26;1314;20635;8;239.92
2024-04-26;1314;13315;4;188
2024-04-26;1314;31330;3;203.43
2024-02-07;1314;57912;2;26.16
2024-02-07;1314;57814;2;316.64
2024-02-07;1314;15590;2;80.9
2024-02-07;1314;48812;4;39.68
2024-02-07;1314;15589;7;206.36
2024-02-07;1314;21141;5;152.85
2024-02-07;1314;35416;3;44.67
2024-02-07;1314;48813;3;23.52
2024-02-07;1314;51957;3;37.68
2024-02-07;1314;18064;278;1081.42
2024-02-07;1314;9607;20;270
2024-02-07;1314;1439;4;73.16
2024-02-07;1314;36857;6;22.5
2024-02-07;1314;5345;8;67.12
2024-02-07;1314;58701;1;53.37
2024-02-07;1314;31330;5;339.05
2024-02-07;1314;20635;4;123.56
2024-02-07;1314;13315;3;139.77
2024-02-07;1314;44217;3;125.34
2024-03-18;841;57912;1;8.79
2024-03-18;841;57816;3;142.5
2024-03-18;841;57814;2;237.52
2024-03-18;841;48813;3;14.97
2024-03-18;841;42076;5;40.7
2024-03-18;841;51957;2;11.78
2024-03-18;841;55917;1;9.01
2024-03-18;841;62782;0;0
2024-03-18;841;35772;3;35.79
2024-03-18;841;35416;1;10.74
2024-03-18;841;48812;1;8.4
2024-03-18;841;15589;3;72.09
2024-03-18;841;21141;1;24.77
2024-03-18;841;15590;3;98.07
2024-03-18;841;1439;1;14.9
2024-03-19;1314;57912;2;26.16
2024-03-19;1314;57816;2;126.64
2024-03-19;1314;57814;2;316.64
2024-04-29;1314;57912;2;26.16
2024-04-29;1314;57814;2;316.64
2024-04-29;1314;57816;2;126.64
2024-04-29;1314;15590;0;0
2024-04-29;1314;51957;3;37.68
2024-04-29;1314;48812;1;9.92
2024-04-29;1314;15589;1;29.62
2024-04-29;1314;21141;2;61.1
2024-04-29;1314;35416;3;44.67
2024-04-29;1314;48813;1;8.33
2024-04-29;1314;18064;72;290.16
2024-04-29;1314;9607;18;249.12
2024-04-29;1314;1439;3;55.02
2024-04-29;1314;36857;6;22.86
2024-04-29;1314;5345;10;85.4
2024-04-29;1314;44217;0;0
2024-04-29;1314;58701;1;56.56
2024-04-29;1314;20635;5;149.95
2024-04-29;1314;13315;5;235.05
2024-04-29;1314;31330;3;203.43
2024-03-05;841;1439;1;14.9
2024-03-05;841;18064;12;27
2024-03-05;841;9607;2;16.58
2024-03-05;841;5345;3;15.63
2024-03-05;841;36857;3;7.11
2024-03-05;841;31330;1;50.71
2024-03-05;841;58701;1;45.25
2024-03-05;841;20635;1;23.33
2024-03-05;1314;57912;2;26.16
2024-03-05;1314;57816;2;126.64
2024-03-05;1314;57814;2;316.64
2024-03-05;1314;15590;1;40.45
2024-03-05;1314;48812;4;39.68
2024-03-05;1314;48813;2;15.68
2024-03-05;1314;15589;6;176.7
2024-03-05;1314;21141;3;91.44
2024-03-05;1314;35416;6;89.34
2024-03-05;1314;51957;3;37.68
2024-03-05;1314;18064;169;657.41
2024-03-05;1314;9607;13;175.89
2024-03-05;1314;1439;1;18.25
2024-03-05;1314;36857;5;18.8
2024-03-05;1314;5345;7;59.15
2024-03-05;1314;58701;1;53.37
2024-03-05;1314;31330;5;339.05
2024-03-05;1314;44217;2;83.56
2024-03-05;1314;20635;5;154.45
2024-03-05;1314;13315;3;139.77
2024-07-04;841;57912;3;26.37
2024-07-04;841;57817;1;65.7
2024-07-04;841;57814;2;219
2024-07-04;841;57816;3;131.4
2024-07-04;841;15590;3;98.07
2024-07-04;841;35416;1;10.74
2024-07-04;841;42076;4;32.56
2024-07-04;841;48812;2;15.22
2024-07-04;841;48813;2;9.98
2024-07-04;841;51957;1;7.71
2024-07-04;841;55917;1;9.01
2024-07-04;841;62782;1;7.55
2024-07-04;841;21141;6;155.52
2024-07-04;841;15589;4;101.2
2024-07-04;841;35772;2;25.04
2024-07-04;841;1439;1;15.06
2024-07-04;841;18064;19;46.74
2024-07-04;841;9607;4;35.2
2024-07-04;841;5345;5;27.9
2024-07-04;841;36857;4;9.84
2024-07-04;841;31330;1;50.37
2024-07-04;841;20635;2;46.6
2024-07-04;841;58701;3;136.17
2024-05-04;1314;57912;2;26.16
2024-05-04;1314;57814;0;0
2024-05-04;1314;57816;2;126.64
2024-05-04;1314;15590;1;40.85
2024-05-04;1314;51957;1;12.56
2024-05-04;1314;48812;0;0
2024-05-04;1314;15589;6;185.94
2024-05-04;1314;21141;4;122.44
2024-05-04;1314;35416;4;59.76
2024-05-04;1314;48813;0;0
2024-05-04;1314;18064;102;411.06
2024-05-04;1314;9607;18;249.12
2024-05-04;1314;1439;4;73.6
2024-05-04;1314;36857;6;22.86
2024-05-04;1314;5345;9;76.86
2024-05-04;1314;44217;1;43.29
2024-05-04;1314;58701;1;56.56
2024-05-04;1314;20635;8;236.72
2024-05-04;1314;13315;5;235.05
2024-05-04;1314;31330;3;203.43
2024-07-15;841;57912;3;26.37
2024-07-15;841;57817;2;131.4
2024-07-15;841;57814;2;219
2024-07-15;841;57816;3;131.4
2024-07-15;841;15590;3;98.07
2024-07-15;841;35416;1;10.74
2024-07-15;841;35772;2;25.04
2024-07-15;841;42076;4;32.56
2024-07-15;841;48812;2;15.22
2024-07-15;841;48813;1;4.99
2024-07-15;841;51957;1;7.71
2024-07-15;841;55917;0;0
2024-07-15;841;62782;1;7.55
2024-07-15;841;21141;5;129.6
2024-07-15;841;15589;4;101.2
2024-07-15;841;1439;1;15.06
2024-07-15;841;18064;17;42.33
2024-07-15;841;9607;2;17.6
2024-07-15;841;5345;4;22.32
2024-07-15;841;36857;4;9.88
2024-07-15;841;20635;1;23.3
2024-07-15;841;31330;0;0
2024-07-15;841;58701;3;136.17
2024-09-19;841;57912;1;8.79
2024-09-19;841;57817;2;131.4
2024-09-19;841;57814;2;219
2024-09-19;841;57816;3;131.4
2024-09-19;841;15590;2;65.38
2024-09-19;841;35772;2;25.04
2024-09-19;841;51957;1;7.71
2024-09-19;841;62782;1;7.55
2024-09-19;841;35416;1;11.13
2024-09-19;841;42076;4;32.56
2024-09-19;841;48812;1;7.61
2024-09-19;841;21141;5;129.65
2024-09-19;841;15589;4;102.56
2024-09-19;841;48813;2;14.68
2024-09-19;841;55917;2;18.26
2024-09-19;841;76834;1;3.34
2024-09-19;841;18064;29;73.95
2024-09-19;841;9607;4;36.04
2024-09-19;841;36857;3;7.41
2024-09-19;841;5345;4;22.44
2024-09-19;841;1439;2;30.96
2024-09-19;841;58701;3;136.17
2024-09-19;841;20635;2;49.48
2024-09-19;841;31330;2;102.12
2024-08-30;841;57912;3;26.37
2024-08-30;841;57817;2;131.4
2024-08-30;841;57814;2;219
2024-08-30;841;57816;3;131.4
2024-08-30;841;15590;2;65.38
2024-08-30;841;35416;1;11.07
2024-08-30;841;48812;2;15.22
2024-08-30;841;51957;1;7.71
2024-08-30;841;62782;1;7.55
2024-08-30;841;35772;2;25.04
2024-08-30;841;42076;4;32.56
2024-08-30;841;21141;6;155.58
2024-08-30;841;15589;3;76.38
2024-08-30;841;48813;1;6.24
2024-08-30;841;55917;2;18.26
2024-08-30;841;76834;1;3.34
2024-08-30;841;18064;36;89.64
2024-08-30;841;9607;4;35.76
2024-08-30;841;36857;3;7.41
2024-08-30;841;5345;4;22.4
2024-08-30;841;1439;2;30.96
2024-08-30;841;58701;3;136.17
2024-08-30;841;20635;2;46.6
2024-08-30;841;31330;2;102.12
2024-07-11;1314;62364;1;34.49
2024-08-26;841;57912;3;26.37
2024-08-26;841;57817;2;131.4
2024-08-26;841;57814;2;219
2024-08-26;841;57816;3;131.4
2024-08-26;841;15590;2;65.38
2024-08-26;841;35416;1;11.07
2024-08-26;841;48812;2;15.22
2024-08-26;841;51957;1;7.71
2024-08-26;841;62782;1;7.55
2024-08-26;841;35772;2;25.04
2024-08-26;841;42076;4;32.56
2024-08-26;841;21141;5;129.65
2024-08-26;841;15589;3;76.17
2024-08-26;841;48813;2;12.48
2024-08-26;841;55917;2;18.26
2024-08-26;841;76834;1;3.34
2024-08-26;841;18064;42;104.58
2024-08-26;841;9607;4;35.76
2024-08-26;841;36857;3;7.41
2024-08-26;841;5345;4;22.4
2024-08-26;841;1439;1;15.47
2024-08-26;841;58701;3;136.17
2024-08-26;841;20635;2;46.6
2024-08-26;841;31330;2;102.12
2024-04-10;841;5345;4;20.92
2024-04-10;841;20635;1;23.33
2024-04-10;841;31330;1;50.71
2024-04-10;841;58701;2;90.5
2024-07-02;841;57912;3;26.37
2024-07-02;841;57817;1;65.7
2024-07-02;841;57814;1;109.5
2024-07-02;841;57816;3;131.4
2024-07-02;841;15590;3;98.07
2024-07-02;841;35416;1;10.74
2024-07-02;841;42076;4;32.56
2024-07-02;841;48812;2;15.22
2024-07-02;841;48813;2;9.98
2024-07-02;841;51957;1;7.71
2024-07-02;841;55917;1;9.01
2024-07-02;841;62782;1;7.55
2024-07-02;841;21141;6;155.52
2024-07-02;841;15589;3;75.9
2024-07-02;841;35772;2;25.04
2024-07-02;841;1439;1;15.06
2024-07-02;841;18064;25;61.5
2024-07-02;841;9607;4;35.2
2024-07-02;841;5345;5;27.9
2024-07-02;841;36857;4;9.84
2024-07-02;841;31330;1;50.37
2024-07-02;841;20635;2;46.6
2024-07-02;841;58701;3;136.17
2024-07-02;1314;57912;1;13.29
2024-07-02;1314;57814;2;301.66
2024-07-02;1314;57816;2;126.64
2024-07-02;1314;57817;2;182.68
2024-07-02;1314;51957;1;14.66
2024-07-02;1314;15589;6;185.94
2024-07-02;1314;21141;6;190.68
2024-07-02;1314;35416;4;60.64
2024-07-02;1314;35772;3;50.94
2024-07-02;1314;48812;3;26.94
2024-07-02;1314;48813;3;26.94
2024-07-02;1314;15590;2;82.64
2024-07-02;1314;18064;0;0
2024-07-02;1314;9607;11;155.76
2024-07-02;1314;1439;0;0
2024-07-02;1314;36857;0;0
2024-07-02;1314;5345;4;35.2
2024-07-02;1314;20635;6;175.74
2024-07-02;1314;13315;4;188.04
2024-07-02;1314;31330;3;199.38
2024-07-02;1314;44217;2;86.4
2024-07-02;1314;58701;1;56.56
2024-06-27;841;57912;3;26.37
2024-06-27;841;57817;2;131.4
2024-06-27;841;57814;1;109.5
2024-06-27;841;57816;3;131.4
2024-06-27;841;35416;1;10.74
2024-06-27;841;15590;3;98.07
2024-06-27;841;42076;4;32.56
2024-06-27;841;48812;2;15.22
2024-06-27;841;48813;2;9.98
2024-06-27;841;51957;1;7.71
2024-06-27;841;55917;1;9.01
2024-06-27;841;62782;1;7.55
2024-06-27;841;21141;6;155.52
2024-06-27;841;15589;2;50.58
2024-06-27;841;35772;2;25.04
2024-06-27;841;1439;1;15.06
2024-06-27;841;18064;19;46.36
2024-06-27;841;9607;3;26.34
2024-06-27;841;5345;1;5.58
2024-06-27;841;36857;4;9.84
2024-06-27;841;31330;1;50.37
2024-06-27;841;20635;0;0
2024-06-27;841;58701;3;136.17
2024-08-24;1314;62364;1;34.49
2024-08-24;1314;57912;2;26.58
2024-08-24;1314;57814;2;301.66
2024-08-24;1314;57816;2;126.64
2024-08-24;1314;57817;2;182.68
2024-08-24;1314;51957;1;14.66
2024-08-24;1314;21141;8;254.32
2024-08-24;1314;15589;6;186.24
2024-08-24;1314;35416;5;76.7
2024-08-24;1314;35772;4;67.92
2024-08-24;1314;48813;2;17.96
2024-08-24;1314;48812;2;17.96
2024-08-24;1314;15590;2;83.12
2024-08-24;1314;76834;1;5.22
2024-08-24;1314;18064;33;138.6
2024-08-24;1314;9607;14;200.2
2024-08-24;1314;36857;11;43.23
2024-08-24;1314;1439;5;94.75
2024-08-24;1314;5345;12;107.76
2024-08-24;1314;20635;9;269.64
2024-08-24;1314;44217;1;43.06
2024-08-24;1314;31330;1;67.71
2024-08-24;1314;13315;2;93.7
2024-08-24;1314;58701;2;116.7
2024-02-19;841;58701;1;42.86
2024-02-19;841;20635;0;0
2024-02-21;1314;62364;1;32.58
2024-03-02;1314;57912;2;26.16
2024-03-02;1314;57816;2;126.64
2024-03-02;1314;57814;2;316.64
2024-03-02;1314;15590;1;40.45
2024-03-02;1314;48812;4;39.68
2024-03-02;1314;48813;3;23.52
2024-03-02;1314;15589;6;176.7
2024-03-02;1314;21141;4;121.92
2024-03-02;1314;35416;6;89.34
2024-03-02;1314;51957;3;37.68
2024-05-09;1314;57912;2;26.16
2024-05-09;1314;57814;0;0
2024-05-09;1314;57816;2;126.64
2024-05-09;1314;51957;1;12.56
2024-05-09;1314;15590;1;40.85
2024-05-09;1314;48812;1;9.02
2024-05-09;1314;15589;4;123.96
2024-05-09;1314;21141;2;61.22
2024-05-09;1314;35416;4;59.76
2024-05-09;1314;48813;4;34.44
2024-05-09;1314;18064;86;347.44
2024-05-09;1314;9607;13;179.92
2024-05-09;1314;1439;4;73.96
2024-05-09;1314;36857;7;26.74
2024-05-09;1314;5345;5;42.7
2024-05-09;1314;58701;0;0
2024-05-09;1314;20635;12;353.52
2024-05-09;1314;13315;5;235.05
2024-05-09;1314;31330;3;203.43
2024-05-09;1314;44217;0;0
2024-05-09;841;57912;4;35.16
2024-05-09;841;57814;0;0
2024-05-09;841;57816;0;0
2024-05-09;841;35772;1;11.93
2024-05-09;841;42076;5;40.7
2024-05-09;841;48813;3;14.97
2024-05-09;841;51957;1;5.89
2024-05-09;841;55917;1;9.01
2024-05-09;841;15590;3;98.07
2024-05-09;841;35416;1;10.74
2024-05-09;841;62782;1;7.55
2024-05-09;841;15589;4;98.32
2024-05-09;841;21141;3;74.22
2024-05-09;841;48812;3;22.83
2024-05-09;841;1439;1;15.06
2024-05-09;841;36857;3;7.23
2024-05-09;841;18064;47;109.51
2024-05-09;841;9607;5;42.25
2024-05-09;841;5345;2;10.46
2024-05-09;841;20635;1;23.08
2024-05-09;841;31330;1;50.71
2024-05-09;841;58701;1;45.25
2024-02-28;1314;18064;221;859.69
2024-02-28;1314;9607;17;230.01
2024-02-28;1314;1439;3;54.78
2024-02-28;1314;36857;5;18.75
2024-02-28;1314;5345;3;25.17
2024-02-28;1314;58701;1;53.37
2024-02-28;1314;31330;5;339.05
2024-02-28;1314;44217;2;83.56
2024-02-28;1314;20635;4;123.56
2024-02-28;1314;13315;3;139.77
2024-04-05;1314;18064;94;370.36
2024-04-05;1314;9607;10;136
2024-04-05;1314;1439;5;90.85
2024-04-05;1314;36857;4;15.08
2024-04-05;1314;5345;8;67.68
2024-04-05;1314;58701;1;56.35
2024-04-05;1314;44217;2;83.56
2024-04-05;1314;31330;3;203.43
2024-04-05;1314;20635;7;216.16
2024-04-05;1314;13315;1;46.59
2024-03-21;841;20635;1;23.33
2024-03-21;841;31330;1;50.71
2024-03-21;841;58701;2;90.5
2024-03-21;1314;18064;111;432.9
2024-03-21;1314;9607;12;162.96
2024-03-21;1314;1439;2;36.48
2024-03-21;1314;36857;5;18.85
2024-03-21;1314;5345;3;25.35
2024-03-21;1314;58701;1;56.35
2024-03-21;1314;31330;4;271.24
2024-03-21;1314;44217;2;83.56
2024-03-21;1314;20635;4;123.52
2024-03-21;1314;13315;2;93.18
2024-03-02;841;57912;1;8.79
2024-03-02;841;57816;3;142.5
2024-03-02;841;57814;2;237.52
2024-03-02;841;48813;3;14.97
2024-03-02;841;42076;5;40.7
2024-03-02;841;51957;2;11.78
2024-03-02;841;55917;1;9.01
2024-03-02;841;62782;1;7.01
2024-03-02;841;15590;2;64.1
2024-03-02;841;35416;1;10.74
2024-03-02;841;48812;1;8.4
2024-03-02;841;15589;3;72.09
2024-03-02;841;21141;2;49.54
2024-03-02;841;35772;3;35.79
2024-03-21;1314;62364;1;32.58
2024-04-13;1314;18064;113;452
2024-04-13;1314;9607;13;179.4
2024-04-13;1314;1439;6;109.14
2024-04-13;1314;36857;7;26.67
2024-04-13;1314;5345;6;50.88
2024-04-13;1314;44217;1;41.78
2024-04-13;1314;58701;1;56.35
2024-04-13;1314;20635;8;247.36
2024-04-13;1314;13315;3;140.88
2024-04-13;1314;31330;3;203.43
2024-03-23;841;57912;1;8.79
2024-03-23;841;57816;3;142.5
2024-03-23;841;57814;2;237.52
2024-03-23;841;48813;3;14.97
2024-03-23;841;42076;5;40.7
2024-03-23;841;51957;2;11.78
2024-03-23;841;55917;1;9.01
2024-03-23;841;62782;1;7.55
2024-03-23;841;35772;3;35.79
2024-03-23;841;35416;1;10.74
2024-02-08;841;57912;1;8.79
2024-02-08;841;57814;3;356.28
2024-02-08;841;48813;3;14.97
2024-02-08;841;42076;5;40.7
2024-02-08;841;55917;1;9.01
2024-02-08;841;62782;1;7.01
2024-02-08;841;35416;1;10.74
2024-02-08;841;51957;2;11.78
2024-02-08;841;15590;2;64.1
2024-02-08;841;48812;1;8.4
2024-02-08;841;15589;3;72.15
2024-02-08;841;21141;3;74.28
2024-02-08;841;35772;2;23.86
2024-02-08;841;1439;1;14.9
2024-02-08;841;18064;24;54
2024-02-08;841;9607;4;33.08
2024-02-08;841;36857;3;7.02
2024-02-08;841;5345;5;26.05
2024-02-08;841;31330;1;51.5
2024-02-08;841;58701;1;42.86
2024-02-08;841;20635;1;23.33
2024-03-13;1314;57912;2;26.16
2024-03-13;1314;57816;2;126.64
2024-03-13;1314;57814;2;316.64
2024-04-05;1314;57912;2;26.16
2024-04-05;1314;57816;2;126.64
2024-04-05;1314;57814;2;316.64
2024-04-05;1314;15590;1;40.45
2024-04-05;1314;48812;1;9.92
2024-04-05;1314;51957;3;37.68
2024-04-05;1314;15589;5;147.2
2024-04-05;1314;21141;2;60.8
2024-04-05;1314;35416;7;104.23
2024-04-05;1314;48813;3;24.15
2024-06-25;1314;57912;1;13.29
2024-06-25;1314;57814;1;150.83
2024-06-25;1314;57816;2;126.64
2024-06-25;1314;57817;2;182.68
2024-06-25;1314;51957;1;14.66
