location,product,product_name,z_value,review_days,objective,service_level,actual_service_level,service_level_delta_vs_actual,avg_inventory_value,actual_avg_inventory_value,inventory_value_delta_vs_actual,total_ordering_cost,total_lost_sales_units,total_orders,total_forecast_units,total_actual_units,horizon_days,series_days
1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,2.05,10,2170.7079,1.0,0.978261,0.021739,2170.4753,410.667,1759.8084,21.4,0.0,5,2049.4255,1074.0,92,92
1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,2.33,10,2224.2879,1.0,0.978261,0.021739,2224.0553,410.667,1813.3884,21.4,0.0,5,2049.4255,1074.0,92,92
1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,2.58,10,2268.9379,1.0,0.978261,0.021739,2268.7053,410.667,1858.0384,21.4,0.0,5,2049.4255,1074.0,92,92
1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,0.84,14,2333.2962,1.0,0.978261,0.021739,2333.1566,410.667,1922.4897,12.84,0.0,3,2049.4255,1074.0,92,92
1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,1.04,14,2369.0162,1.0,0.978261,0.021739,2368.8766,410.667,1958.2097,12.84,0.0,3,2049.4255,1074.0,92,92
1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,1.28,14,2413.6662,1.0,0.978261,0.021739,2413.5266,410.667,2002.8597,12.84,0.0,3,2049.4255,1074.0,92,92
1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,1.65,14,2485.1062,1.0,0.978261,0.021739,2484.9666,410.667,2074.2997,12.84,0.0,3,2049.4255,1074.0,92,92
1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,2.05,14,2556.5462,1.0,0.978261,0.021739,2556.4066,410.667,2145.7397,12.84,0.0,3,2049.4255,1074.0,92,92
1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,2.33,14,2610.1262,1.0,0.978261,0.021739,2609.9866,410.667,2199.3197,12.84,0.0,3,2049.4255,1074.0,92,92
1314,18064,NEOSORO SOLUCAO NASAL ADULTO 30ML,2.58,14,2654.7762,1.0,0.978261,0.021739,2654.6366,410.667,2243.9697,12.84,0.0,3,2049.4255,1074.0,92,92
1314,20635,ABRILAR XAROPE 100ML,0.84,5,202.7915,1.0,1.0,0.0,199.8939,357.5586,-157.6647,266.58,0.0,9,49.7227,28.0,92,92
1314,20635,ABRILAR XAROPE 100ML,0.84,7,227.9481,1.0,1.0,0.0,226.0164,357.5586,-131.5422,177.72,0.0,6,49.7227,28.0,92,92
1314,20635,ABRILAR XAROPE 100ML,1.04,5,239.5144,1.0,1.0,0.0,236.6168,357.5586,-120.9418,266.58,0.0,9,49.7227,28.0,92,92
1314,20635,ABRILAR XAROPE 100ML,0.84,10,255.6982,1.0,1.0,0.0,254.4104,357.5586,-103.1482,118.48,0.0,4,49.7227,28.0,92,92
1314,20635,ABRILAR XAROPE 100ML,1.04,7,266.564,1.0,1.0,0.0,264.6323,357.5586,-92.9263,177.72,0.0,6,49.7227,28.0,92,92
1314,20635,ABRILAR XAROPE 100ML,1.28,5,274.3444,1.0,1.0,0.0,271.4468,357.5586,-86.1118,266.58,0.0,9,49.7227,28.0,92,92
1314,20635,ABRILAR XAROPE 100ML,1.28,7,297.6081,1.0,1.0,0.0,295.6764,357.5586,-61.8822,177.72,0.0,6,49.7227,28.0,92,92
1314,20635,ABRILAR XAROPE 100ML,1.04,10,302.2644,1.0,1.0,0.0,300.9766,357.5586,-56.582,118.48,0.0,4,49.7227,28.0,92,92
1314,20635,ABRILAR XAROPE 100ML,1.65,5,309.1744,1.0,1.0,0.0,306.2768,357.5586,-51.2818,266.58,0.0,9,49.7227,28.0,92,92
1314,20635,ABRILAR XAROPE 100ML,0.84,14,310.65,1.0,1.0,0.0,309.6841,357.5586,-47.8745,88.86,0.0,3,49.7227,28.0,92,92
1314,20635,ABRILAR XAROPE 100ML,1.04,14,320.8719,1.0,1.0,0.0,319.906,357.5586,-37.6526,88.86,0.0,3,49.7227,28.0,92,92
1314,20635,ABRILAR XAROPE 100ML,1.65,7,332.4381,1.0,1.0,0.0,330.5064,357.5586,-27.0522,177.72,0.0,6,49.7227,28.0,92,92
1314,20635,ABRILAR XAROPE 100ML,1.28,10,333.3086,1.0,1.0,0.0,332.0208,357.5586,-25.5378,118.48,0.0,4,49.7227,28.0,92,92
1314,20635,ABRILAR XAROPE 100ML,2.05,5,344.0044,1.0,1.0,0.0,341.1068,357.5586,-16.4518,266.58,0.0,9,49.7227,28.0,92,92
1314,20635,ABRILAR XAROPE 100ML,2.33,5,344.0044,1.0,1.0,0.0,341.1068,357.5586,-16.4518,266.58,0.0,9,49.7227,28.0,92,92
1314,20635,ABRILAR XAROPE 100ML,1.28,14,362.4598,1.0,1.0,0.0,361.172,357.5586,3.6133,118.48,0.0,4,49.7227,28.0,92,92
1314,20635,ABRILAR XAROPE 100ML,2.05,7,367.2681,1.0,1.0,0.0,365.3364,357.5586,7.7778,177.72,0.0,6,49.7227,28.0,92,92
1314,20635,ABRILAR XAROPE 100ML,2.33,7,367.2681,1.0,1.0,0.0,365.3364,357.5586,7.7778,177.72,0.0,6,49.7227,28.0,92,92
1314,20635,ABRILAR XAROPE 100ML,1.65,10,368.1386,1.0,1.0,0.0,366.8508,357.5586,9.2922,118.48,0.0,4,49.7227,28.0,92,92
1314,20635,ABRILAR XAROPE 100ML,2.58,5,378.8344,1.0,1.0,0.0,375.9368,357.5586,18.3782,266.58,0.0,9,49.7227,28.0,92,92
1314,20635,ABRILAR XAROPE 100ML,1.65,14,397.2898,1.0,1.0,0.0,396.002,357.5586,38.4433,118.48,0.0,4,49.7227,28.0,92,92
1314,20635,ABRILAR XAROPE 100ML,2.58,7,402.0981,1.0,1.0,0.0,400.1664,357.5586,42.6078,177.72,0.0,6,49.7227,28.0,92,92
1314,20635,ABRILAR XAROPE 100ML,2.05,10,402.9686,1.0,1.0,0.0,401.6808,357.5586,44.1222,118.48,0.0,4,49.7227,28.0,92,92
1314,20635,ABRILAR XAROPE 100ML,2.33,10,402.9686,1.0,1.0,0.0,401.6808,357.5586,44.1222,118.48,0.0,4,49.7227,28.0,92,92
1314,20635,ABRILAR XAROPE 100ML,2.05,14,432.1198,1.0,1.0,0.0,430.832,357.5586,73.2733,118.48,0.0,4,49.7227,28.0,92,92
1314,20635,ABRILAR XAROPE 100ML,2.33,14,432.1198,1.0,1.0,0.0,430.832,357.5586,73.2733,118.48,0.0,4,49.7227,28.0,92,92
1314,20635,ABRILAR XAROPE 100ML,2.58,10,437.7986,1.0,1.0,0.0,436.5108,357.5586,78.9522,118.48,0.0,4,49.7227,28.0,92,92
1314,20635,ABRILAR XAROPE 100ML,2.58,14,466.9498,1.0,1.0,0.0,465.662,357.5586,108.1033,118.48,0.0,4,49.7227,28.0,92,92
1314,21141,PERCOF XAROPE 120ML,0.84,5,127.2706,1.0,0.945652,0.054348,122.7757,206.5256,-83.7499,413.53,0.0,13,29.2928,28.0,92,92
1314,21141,PERCOF XAROPE 120ML,1.04,5,127.2706,1.0,0.945652,0.054348,122.7757,206.5256,-83.7499,413.53,0.0,13,29.2928,28.0,92,92
1314,21141,PERCOF XAROPE 120ML,1.28,5,127.2706,1.0,0.945652,0.054348,122.7757,206.5256,-83.7499,413.53,0.0,13,29.2928,28.0,92,92
1314,21141,PERCOF XAROPE 120ML,0.84,7,144.7139,1.0,0.945652,0.054348,141.9478,206.5256,-64.5777,254.48,0.0,8,29.2928,28.0,92,92
1314,21141,PERCOF XAROPE 120ML,1.04,7,144.7139,1.0,0.945652,0.054348,141.9478,206.5256,-64.5777,254.48,0.0,8,29.2928,28.0,92,92
1314,21141,PERCOF XAROPE 120ML,1.28,7,144.7139,1.0,0.945652,0.054348,141.9478,206.5256,-64.5777,254.48,0.0,8,29.2928,28.0,92,92
1314,21141,PERCOF XAROPE 120ML,0.84,10,151.742,1.0,0.945652,0.054348,149.3217,206.5256,-57.2038,222.67,0.0,7,29.2928,28.0,92,92
1314,21141,PERCOF XAROPE 120ML,1.04,10,151.742,1.0,0.945652,0.054348,149.3217,206.5256,-57.2038,222.67,0.0,7,29.2928,28.0,92,92
1314,21141,PERCOF XAROPE 120ML,1.28,10,151.742,1.0,0.945652,0.054348,149.3217,206.5256,-57.2038,222.67,0.0,7,29.2928,28.0,92,92
1314,21141,PERCOF XAROPE 120ML,1.65,5,161.1906,1.0,0.945652,0.054348,156.6957,206.5256,-49.8299,413.53,0.0,13,29.2928,28.0,92,92
1314,21141,PERCOF XAROPE 120ML,1.65,7,178.6339,1.0,0.945652,0.054348,175.8678,206.5256,-30.6577,254.48,0.0,8,29.2928,28.0,92,92
1314,21141,PERCOF XAROPE 120ML,1.65,10,185.662,1.0,0.945652,0.054348,183.2417,206.5256,-23.2838,222.67,0.0,7,29.2928,28.0,92,92
1314,21141,PERCOF XAROPE 120ML,0.84,14,188.6575,1.0,0.945652,0.054348,186.9287,206.5256,-19.5969,159.05,0.0,5,29.2928,28.0,92,92
1314,21141,PERCOF XAROPE 120ML,1.04,14,188.6575,1.0,0.945652,0.054348,186.9287,206.5256,-19.5969,159.05,0.0,5,29.2928,28.0,92,92
1314,21141,PERCOF XAROPE 120ML,1.28,14,188.6575,1.0,0.945652,0.054348,186.9287,206.5256,-19.5969,159.05,0.0,5,29.2928,28.0,92,92
1314,21141,PERCOF XAROPE 120ML,2.05,5,195.1106,1.0,0.945652,0.054348,190.6157,206.5256,-15.9099,413.53,0.0,13,29.2928,28.0,92,92
1314,21141,PERCOF XAROPE 120ML,2.33,5,195.1106,1.0,0.945652,0.054348,190.6157,206.5256,-15.9099,413.53,0.0,13,29.2928,28.0,92,92
1314,21141,PERCOF XAROPE 120ML,1.65,14,206.3549,1.0,0.945652,0.054348,204.6261,206.5256,-1.8995,159.05,0.0,5,29.2928,28.0,92,92
1314,21141,PERCOF XAROPE 120ML,2.05,7,212.5539,1.0,0.945652,0.054348,209.7878,206.5256,3.2623,254.48,0.0,8,29.2928,28.0,92,92
1314,21141,PERCOF XAROPE 120ML,2.33,7,212.5539,1.0,0.945652,0.054348,209.7878,206.5256,3.2623,254.48,0.0,8,29.2928,28.0,92,92
1314,21141,PERCOF XAROPE 120ML,2.58,5,229.0306,1.0,0.945652,0.054348,224.5357,206.5256,18.0101,413.53,0.0,13,29.2928,28.0,92,92
1314,21141,PERCOF XAROPE 120ML,2.05,10,233.9842,1.0,0.945652,0.054348,231.9096,206.5256,25.384,190.86,0.0,6,29.2928,28.0,92,92
1314,21141,PERCOF XAROPE 120ML,2.33,10,233.9842,1.0,0.945652,0.054348,231.9096,206.5256,25.384,190.86,0.0,6,29.2928,28.0,92,92
1314,21141,PERCOF XAROPE 120ML,2.05,14,242.1184,1.0,0.945652,0.054348,240.3896,206.5256,33.864,159.05,0.0,5,29.2928,28.0,92,92
1314,21141,PERCOF XAROPE 120ML,2.33,14,242.1184,1.0,0.945652,0.054348,240.3896,206.5256,33.864,159.05,0.0,5,29.2928,28.0,92,92
1314,21141,PERCOF XAROPE 120ML,2.58,7,246.4739,1.0,0.945652,0.054348,243.7078,206.5256,37.1823,254.48,0.0,8,29.2928,28.0,92,92
1314,21141,PERCOF XAROPE 120ML,2.58,10,267.9042,1.0,0.945652,0.054348,265.8296,206.5256,59.304,190.86,0.0,6,29.2928,28.0,92,92
1314,21141,PERCOF XAROPE 120ML,2.58,14,276.0384,1.0,0.945652,0.054348,274.3096,206.5256,67.784,159.05,0.0,5,29.2928,28.0,92,92
1314,31330,ABRILAR XAROPE 200ML,0.84,5,121.5412,1.0,0.956522,0.043478,118.7055,148.8732,-30.1676,260.88,0.0,4,2.6892,5.0,92,92
1314,31330,ABRILAR XAROPE 200ML,0.84,7,121.5412,1.0,0.956522,0.043478,118.7055,148.8732,-30.1676,260.88,0.0,4,2.6892,5.0,92,92
1314,31330,ABRILAR XAROPE 200ML,0.84,10,121.5412,1.0,0.956522,0.043478,118.7055,148.8732,-30.1676,260.88,0.0,4,2.6892,5.0,92,92
1314,31330,ABRILAR XAROPE 200ML,0.84,14,121.5412,1.0,0.956522,0.043478,118.7055,148.8732,-30.1676,260.88,0.0,4,2.6892,5.0,92,92
1314,31330,ABRILAR XAROPE 200ML,1.04,5,121.5412,1.0,0.956522,0.043478,118.7055,148.8732,-30.1676,260.88,0.0,4,2.6892,5.0,92,92
1314,31330,ABRILAR XAROPE 200ML,1.04,7,121.5412,1.0,0.956522,0.043478,118.7055,148.8732,-30.1676,260.88,0.0,4,2.6892,5.0,92,92
1314,31330,ABRILAR XAROPE 200ML,1.04,10,121.5412,1.0,0.956522,0.043478,118.7055,148.8732,-30.1676,260.88,0.0,4,2.6892,5.0,92,92
1314,31330,ABRILAR XAROPE 200ML,1.04,14,121.5412,1.0,0.956522,0.043478,118.7055,148.8732,-30.1676,260.88,0.0,4,2.6892,5.0,92,92
1314,31330,ABRILAR XAROPE 200ML,1.28,5,121.5412,1.0,0.956522,0.043478,118.7055,148.8732,-30.1676,260.88,0.0,4,2.6892,5.0,92,92
1314,31330,ABRILAR XAROPE 200ML,1.28,7,121.5412,1.0,0.956522,0.043478,118.7055,148.8732,-30.1676,260.88,0.0,4,2.6892,5.0,92,92
1314,31330,ABRILAR XAROPE 200ML,1.28,10,121.5412,1.0,0.956522,0.043478,118.7055,148.8732,-30.1676,260.88,0.0,4,2.6892,5.0,92,92
1314,31330,ABRILAR XAROPE 200ML,1.28,14,121.5412,1.0,0.956522,0.043478,118.7055,148.8732,-30.1676,260.88,0.0,4,2.6892,5.0,92,92
1314,31330,ABRILAR XAROPE 200ML,1.65,5,121.5412,1.0,0.956522,0.043478,118.7055,148.8732,-30.1676,260.88,0.0,4,2.6892,5.0,92,92
1314,31330,ABRILAR XAROPE 200ML,1.65,7,121.5412,1.0,0.956522,0.043478,118.7055,148.8732,-30.1676,260.88,0.0,4,2.6892,5.0,92,92
1314,31330,ABRILAR XAROPE 200ML,1.65,10,121.5412,1.0,0.956522,0.043478,118.7055,148.8732,-30.1676,260.88,0.0,4,2.6892,5.0,92,92
1314,31330,ABRILAR XAROPE 200ML,1.65,14,121.5412,1.0,0.956522,0.043478,118.7055,148.8732,-30.1676,260.88,0.0,4,2.6892,5.0,92,92
1314,31330,ABRILAR XAROPE 200ML,2.05,5,197.9112,1.0,0.956522,0.043478,195.0755,148.8732,46.2024,260.88,0.0,4,2.6892,5.0,92,92
1314,31330,ABRILAR XAROPE 200ML,2.05,7,197.9112,1.0,0.956522,0.043478,195.0755,148.8732,46.2024,260.88,0.0,4,2.6892,5.0,92,92
1314,31330,ABRILAR XAROPE 200ML,2.05,10,197.9112,1.0,0.956522,0.043478,195.0755,148.8732,46.2024,260.88,0.0,4,2.6892,5.0,92,92
1314,31330,ABRILAR XAROPE 200ML,2.05,14,197.9112,1.0,0.956522,0.043478,195.0755,148.8732,46.2024,260.88,0.0,4,2.6892,5.0,92,92
1314,31330,ABRILAR XAROPE 200ML,2.33,5,197.9112,1.0,0.956522,0.043478,195.0755,148.8732,46.2024,260.88,0.0,4,2.6892,5.0,92,92
1314,31330,ABRILAR XAROPE 200ML,2.33,7,197.9112,1.0,0.956522,0.043478,195.0755,148.8732,46.2024,260.88,0.0,4,2.6892,5.0,92,92
1314,31330,ABRILAR XAROPE 200ML,2.33,10,197.9112,1.0,0.956522,0.043478,195.0755,148.8732,46.2024,260.88,0.0,4,2.6892,5.0,92,92
1314,31330,ABRILAR XAROPE 200ML,2.33,14,197.9112,1.0,0.956522,0.043478,195.0755,148.8732,46.2024,260.88,0.0,4,2.6892,5.0,92,92
1314,31330,ABRILAR XAROPE 200ML,2.58,5,197.9112,1.0,0.956522,0.043478,195.0755,148.8732,46.2024,260.88,0.0,4,2.6892,5.0,92,92
1314,31330,ABRILAR XAROPE 200ML,2.58,7,197.9112,1.0,0.956522,0.043478,195.0755,148.8732,46.2024,260.88,0.0,4,2.6892,5.0,92,92
1314,31330,ABRILAR XAROPE 200ML,2.58,10,197.9112,1.0,0.956522,0.043478,195.0755,148.8732,46.2024,260.88,0.0,4,2.6892,5.0,92,92
1314,31330,ABRILAR XAROPE 200ML,2.58,14,197.9112,1.0,0.956522,0.043478,195.0755,148.8732,46.2024,260.88,0.0,4,2.6892,5.0,92,92
1314,35416,EXPECTAMIN XAROPE 120ML,0.84,5,77.1939,1.0,1.0,0.0,76.1843,102.4162,-26.2319,92.88,0.0,6,15.5912,7.0,92,92
1314,35416,EXPECTAMIN XAROPE 120ML,1.04,5,77.1939,1.0,1.0,0.0,76.1843,102.4162,-26.2319,92.88,0.0,6,15.5912,7.0,92,92
1314,35416,EXPECTAMIN XAROPE 120ML,0.84,14,89.3035,1.0,1.0,0.0,88.967,102.4162,-13.4492,30.96,0.0,2,15.5912,7.0,92,92
1314,35416,EXPECTAMIN XAROPE 120ML,1.04,14,89.3035,1.0,1.0,0.0,88.967,102.4162,-13.4492,30.96,0.0,2,15.5912,7.0,92,92
1314,35416,EXPECTAMIN XAROPE 120ML,0.84,7,96.3744,1.0,1.0,0.0,95.8696,102.4162,-6.5466,46.44,0.0,3,15.5912,7.0,92,92
1314,35416,EXPECTAMIN XAROPE 120ML,0.84,10,96.3744,1.0,1.0,0.0,95.8696,102.4162,-6.5466,46.44,0.0,3,15.5912,7.0,92,92
1314,35416,EXPECTAMIN XAROPE 120ML,1.04,7,96.3744,1.0,1.0,0.0,95.8696,102.4162,-6.5466,46.44,0.0,3,15.5912,7.0,92,92
1314,35416,EXPECTAMIN XAROPE 120ML,1.04,10,96.3744,1.0,1.0,0.0,95.8696,102.4162,-6.5466,46.44,0.0,3,15.5912,7.0,92,92
1314,35416,EXPECTAMIN XAROPE 120ML,1.28,5,100.7139,1.0,1.0,0.0,99.7043,102.4162,-2.7119,92.88,0.0,6,15.5912,7.0,92,92
1314,35416,EXPECTAMIN XAROPE 120ML,1.65,5,100.7139,1.0,1.0,0.0,99.7043,102.4162,-2.7119,92.88,0.0,6,15.5912,7.0,92,92
1314,35416,EXPECTAMIN XAROPE 120ML,1.28,14,112.8235,1.0,1.0,0.0,112.487,102.4162,10.0708,30.96,0.0,2,15.5912,7.0,92,92
1314,35416,EXPECTAMIN XAROPE 120ML,1.65,14,112.8235,1.0,1.0,0.0,112.487,102.4162,10.0708,30.96,0.0,2,15.5912,7.0,92,92
1314,35416,EXPECTAMIN XAROPE 120ML,1.28,7,119.8944,1.0,1.0,0.0,119.3896,102.4162,16.9734,46.44,0.0,3,15.5912,7.0,92,92
1314,35416,EXPECTAMIN XAROPE 120ML,1.28,10,119.8944,1.0,1.0,0.0,119.3896,102.4162,16.9734,46.44,0.0,3,15.5912,7.0,92,92
1314,35416,EXPECTAMIN XAROPE 120ML,1.65,7,119.8944,1.0,1.0,0.0,119.3896,102.4162,16.9734,46.44,0.0,3,15.5912,7.0,92,92
1314,35416,EXPECTAMIN XAROPE 120ML,1.65,10,119.8944,1.0,1.0,0.0,119.3896,102.4162,16.9734,46.44,0.0,3,15.5912,7.0,92,92
1314,35416,EXPECTAMIN XAROPE 120ML,2.05,5,124.2339,1.0,1.0,0.0,123.2243,102.4162,20.8081,92.88,0.0,6,15.5912,7.0,92,92
1314,35416,EXPECTAMIN XAROPE 120ML,2.33,5,124.2339,1.0,1.0,0.0,123.2243,102.4162,20.8081,92.88,0.0,6,15.5912,7.0,92,92
1314,35416,EXPECTAMIN XAROPE 120ML,2.58,5,124.2339,1.0,1.0,0.0,123.2243,102.4162,20.8081,92.88,0.0,6,15.5912,7.0,92,92
1314,35416,EXPECTAMIN XAROPE 120ML,2.05,14,136.3435,1.0,1.0,0.0,136.007,102.4162,33.5908,30.96,0.0,2,15.5912,7.0,92,92
1314,35416,EXPECTAMIN XAROPE 120ML,2.33,14,136.3435,1.0,1.0,0.0,136.007,102.4162,33.5908,30.96,0.0,2,15.5912,7.0,92,92
1314,35416,EXPECTAMIN XAROPE 120ML,2.58,14,136.3435,1.0,1.0,0.0,136.007,102.4162,33.5908,30.96,0.0,2,15.5912,7.0,92,92
1314,35416,EXPECTAMIN XAROPE 120ML,2.05,7,143.4144,1.0,1.0,0.0,142.9096,102.4162,40.4934,46.44,0.0,3,15.5912,7.0,92,92
1314,35416,EXPECTAMIN XAROPE 120ML,2.05,10,143.4144,1.0,1.0,0.0,142.9096,102.4162,40.4934,46.44,0.0,3,15.5912,7.0,92,92
1314,35416,EXPECTAMIN XAROPE 120ML,2.33,7,143.4144,1.0,1.0,0.0,142.9096,102.4162,40.4934,46.44,0.0,3,15.5912,7.0,92,92
1314,35416,EXPECTAMIN XAROPE 120ML,2.33,10,143.4144,1.0,1.0,0.0,142.9096,102.4162,40.4934,46.44,0.0,3,15.5912,7.0,92,92
1314,35416,EXPECTAMIN XAROPE 120ML,2.58,7,143.4144,1.0,1.0,0.0,142.9096,102.4162,40.4934,46.44,0.0,3,15.5912,7.0,92,92
1314,35416,EXPECTAMIN XAROPE 120ML,2.58,10,143.4144,1.0,1.0,0.0,142.9096,102.4162,40.4934,46.44,0.0,3,15.5912,7.0,92,92
1314,35772,EMSEXPECTOR XAROPE 120ML,0.84,5,32.2407,0.98913,1.0,-0.01087,31.1483,74.303,-43.1548,100.5,1.0,6,0.5681,7.0,92,92
1314,35772,EMSEXPECTOR XAROPE 120ML,0.84,7,32.2407,0.98913,1.0,-0.01087,31.1483,74.303,-43.1548,100.5,1.0,6,0.5681,7.0,92,92
1314,35772,EMSEXPECTOR XAROPE 120ML,0.84,10,32.2407,0.98913,1.0,-0.01087,31.1483,74.303,-43.1548,100.5,1.0,6,0.5681,7.0,92,92
1314,35772,EMSEXPECTOR XAROPE 120ML,0.84,14,32.2407,0.98913,1.0,-0.01087,31.1483,74.303,-43.1548,100.5,1.0,6,0.5681,7.0,92,92
1314,35772,EMSEXPECTOR XAROPE 120ML,1.04,5,32.2407,0.98913,1.0,-0.01087,31.1483,74.303,-43.1548,100.5,1.0,6,0.5681,7.0,92,92
1314,35772,EMSEXPECTOR XAROPE 120ML,1.04,7,32.2407,0.98913,1.0,-0.01087,31.1483,74.303,-43.1548,100.5,1.0,6,0.5681,7.0,92,92
1314,35772,EMSEXPECTOR XAROPE 120ML,1.04,10,32.2407,0.98913,1.0,-0.01087,31.1483,74.303,-43.1548,100.5,1.0,6,0.5681,7.0,92,92
1314,35772,EMSEXPECTOR XAROPE 120ML,1.04,14,32.2407,0.98913,1.0,-0.01087,31.1483,74.303,-43.1548,100.5,1.0,6,0.5681,7.0,92,92
1314,35772,EMSEXPECTOR XAROPE 120ML,1.28,5,32.2407,0.98913,1.0,-0.01087,31.1483,74.303,-43.1548,100.5,1.0,6,0.5681,7.0,92,92
1314,35772,EMSEXPECTOR XAROPE 120ML,1.28,7,32.2407,0.98913,1.0,-0.01087,31.1483,74.303,-43.1548,100.5,1.0,6,0.5681,7.0,92,92
1314,35772,EMSEXPECTOR XAROPE 120ML,1.28,10,32.2407,0.98913,1.0,-0.01087,31.1483,74.303,-43.1548,100.5,1.0,6,0.5681,7.0,92,92
1314,35772,EMSEXPECTOR XAROPE 120ML,1.28,14,32.2407,0.98913,1.0,-0.01087,31.1483,74.303,-43.1548,100.5,1.0,6,0.5681,7.0,92,92
1314,35772,EMSEXPECTOR XAROPE 120ML,1.65,5,32.2407,0.98913,1.0,-0.01087,31.1483,74.303,-43.1548,100.5,1.0,6,0.5681,7.0,92,92
1314,35772,EMSEXPECTOR XAROPE 120ML,1.65,7,32.2407,0.98913,1.0,-0.01087,31.1483,74.303,-43.1548,100.5,1.0,6,0.5681,7.0,92,92
1314,35772,EMSEXPECTOR XAROPE 120ML,1.65,10,32.2407,0.98913,1.0,-0.01087,31.1483,74.303,-43.1548,100.5,1.0,6,0.5681,7.0,92,92
1314,35772,EMSEXPECTOR XAROPE 120ML,1.65,14,32.2407,0.98913,1.0,-0.01087,31.1483,74.303,-43.1548,100.5,1.0,6,0.5681,7.0,92,92
1314,35772,EMSEXPECTOR XAROPE 120ML,2.05,5,32.2407,0.98913,1.0,-0.01087,31.1483,74.303,-43.1548,100.5,1.0,6,0.5681,7.0,92,92
1314,35772,EMSEXPECTOR XAROPE 120ML,2.05,7,32.2407,0.98913,1.0,-0.01087,31.1483,74.303,-43.1548,100.5,1.0,6,0.5681,7.0,92,92
1314,35772,EMSEXPECTOR XAROPE 120ML,2.05,10,32.2407,0.98913,1.0,-0.01087,31.1483,74.303,-43.1548,100.5,1.0,6,0.5681,7.0,92,92
1314,35772,EMSEXPECTOR XAROPE 120ML,2.05,14,32.2407,0.98913,1.0,-0.01087,31.1483,74.303,-43.1548,100.5,1.0,6,0.5681,7.0,92,92
1314,35772,EMSEXPECTOR XAROPE 120ML,2.33,5,32.2407,0.98913,1.0,-0.01087,31.1483,74.303,-43.1548,100.5,1.0,6,0.5681,7.0,92,92
1314,35772,EMSEXPECTOR XAROPE 120ML,2.33,7,32.2407,0.98913,1.0,-0.01087,31.1483,74.303,-43.1548,100.5,1.0,6,0.5681,7.0,92,92
1314,35772,EMSEXPECTOR XAROPE 120ML,2.33,10,32.2407,0.98913,1.0,-0.01087,31.1483,74.303,-43.1548,100.5,1.0,6,0.5681,7.0,92,92
1314,35772,EMSEXPECTOR XAROPE 120ML,2.33,14,32.2407,0.98913,1.0,-0.01087,31.1483,74.303,-43.1548,100.5,1.0,6,0.5681,7.0,92,92
1314,35772,EMSEXPECTOR XAROPE 120ML,2.58,5,53.0208,1.0,1.0,0.0,51.7463,74.303,-22.5567,117.25,0.0,7,0.5681,7.0,92,92
1314,35772,EMSEXPECTOR XAROPE 120ML,2.58,7,53.0208,1.0,1.0,0.0,51.7463,74.303,-22.5567,117.25,0.0,7,0.5681,7.0,92,92
1314,35772,EMSEXPECTOR XAROPE 120ML,2.58,10,53.0208,1.0,1.0,0.0,51.7463,74.303,-22.5567,117.25,0.0,7,0.5681,7.0,92,92
1314,35772,EMSEXPECTOR XAROPE 120ML,2.58,14,53.0208,1.0,1.0,0.0,51.7463,74.303,-22.5567,117.25,0.0,7,0.5681,7.0,92,92
1314,36857,NARIX ADULTO 30ML,0.84,5,32.6497,0.98913,0.934783,0.054348,32.3476,54.0935,-21.7459,27.79,3.0,7,31.8552,29.0,92,92
1314,36857,NARIX ADULTO 30ML,1.04,5,32.6497,0.98913,0.934783,0.054348,32.3476,54.0935,-21.7459,27.79,3.0,7,31.8552,29.0,92,92
1314,36857,NARIX ADULTO 30ML,0.84,7,35.0399,0.98913,0.934783,0.054348,34.7378,54.0935,-19.3557,27.79,1.0,7,31.8552,29.0,92,92
1314,36857,NARIX ADULTO 30ML,1.04,7,35.0399,0.98913,0.934783,0.054348,34.7378,54.0935,-19.3557,27.79,1.0,7,31.8552,29.0,92,92
1314,36857,NARIX ADULTO 30ML,1.28,5,39.4651,0.98913,0.934783,0.054348,39.1199,54.0935,-14.9737,31.76,2.0,8,31.8552,29.0,92,92
1314,36857,NARIX ADULTO 30ML,0.84,10,41.2047,0.98913,0.934783,0.054348,41.0321,54.0935,-13.0615,15.88,3.0,4,31.8552,29.0,92,92
1314,36857,NARIX ADULTO 30ML,1.04,10,41.2047,0.98913,0.934783,0.054348,41.0321,54.0935,-13.0615,15.88,3.0,4,31.8552,29.0,92,92
1314,36857,NARIX ADULTO 30ML,1.28,7,41.5732,1.0,0.934783,0.065217,41.2711,54.0935,-12.8225,27.79,0.0,7,31.8552,29.0,92,92
1314,36857,NARIX ADULTO 30ML,0.84,14,45.2249,0.98913,0.934783,0.054348,45.0954,54.0935,-8.9981,11.91,2.0,3,31.8552,29.0,92,92
1314,36857,NARIX ADULTO 30ML,1.04,14,45.2249,0.98913,0.934783,0.054348,45.0954,54.0935,-8.9981,11.91,2.0,3,31.8552,29.0,92,92
